system:index,category_bonus,distance_weighted_score,elevation,land_cover_class,mean_distance_to_water,mean_ndvi,nighttime_light,norm_distance_weighted,num_sources,pressure_score,random,score,slope,tile_id,water_point_population,water_source_category,.geo
5561,-0.1,10.0,1113.6515556137617,10.000000000000009,2000.0,0.6391162531696831,0.34270376730768665,0.5,26,5.460256404571045,0.029507620834011483,1.0825384615384614,4.038647030029846,tile_1770,412.6923076923077,Rainwater Harvesting,"{""type"":""Polygon"",""coordinates"":[[[32.14,0.6100000000000001],[32.15,0.6100000000000001],[32.15,0.6200000000000001],[32.14,0.6200000000000001],[32.14,0.6100000000000001]]]}"
9984,0.1,2.2177521398217523,1063.8288113106587,19.99999999999999,2000.0,0.4198277275003932,0.19478873386162915,0.11088760699108763,4,0.6299999915063381,0.029560170325607316,0.3506876052923552,2.434791172232662,tile_1771,69.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.33,1.1400000000000003],[32.339999999999996,1.1400000000000001],[32.339999999999996,1.1500000000000001],[32.33,1.1500000000000001],[32.33,1.1400000000000003]]]}"
52608,0.1,0.9343652644536147,1059.7994789961424,30.0,205.50195407151202,0.4373258827244122,0.23851764721028954,0.04671826322268074,2,1.2816666642824805,0.02959850284644805,0.4799515960791768,1.6843130865676263,tile_1772,384.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.18,1.8800000000000003],[34.19,1.8800000000000003],[34.18999999999999,1.8900000000000001],[34.18,1.8900000000000001],[34.18,1.8800000000000003]]]}"
55324,0.1,0.5741017303881344,1055.465411508807,30.000000000000025,2000.0,0.5334444254647517,0.18509019435620777,0.02870508651940672,1,1.203333333333333,0.029608503611887382,0.44157175318607333,1.6715522884965845,tile_1773,361.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.300000000000004,1.44],[34.309999999999995,1.4400000000000002],[34.309999999999995,1.45],[34.3,1.45],[34.300000000000004,1.44]]]}"
15067,-0.1,8.475447873820373,1068.931985880212,20.000000000000032,1403.5722426334567,0.34670631489460363,0.18461658564251915,0.4237723936910187,16,2.9207795648034685,0.029629518949917832,0.9968069222642334,2.0205793834211483,tile_1774,444.39307806260547,unknown,"{""type"":""Polygon"",""coordinates"":[[[32.54999999999999,1.37],[32.559999999999995,1.37],[32.559999999999995,1.38],[32.55,1.38],[32.54999999999999,1.37]]]}"
40674,0.1,10.0,1100.8472278372183,19.999999999999893,679.861710181732,0.3788462205452654,0.20019933478628282,0.5,21,1.5298412588002193,0.02963868170301609,0.9977587279505201,2.274951225485886,tile_1775,458.95238095238096,Well,"{""type"":""Polygon"",""coordinates"":[[[33.66,2.14],[33.669999999999995,2.14],[33.67,2.15],[33.660000000000004,2.15],[33.66,2.14]]]}"
33702,0.1,0.9778689695659053,1046.073090590195,20.000000000000004,997.3450444278604,0.33045922347905626,0.19198587167206893,0.04889344847829527,1,3.5999999046325684,0.029650342874397162,0.9648934484782953,2.2117752677176363,tile_1776,1080.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.35999999999999,1.4200000000000004],[33.36999999999999,1.4200000000000002],[33.36999999999999,1.43],[33.35999999999999,1.43],[33.35999999999999,1.4200000000000004]]]}"
40250,-0.1,0.0,1134.0,80.0,2000.0,-0.04222078247830583,0.1959372539905941,0.0,0,0,0.029654324918903963,-0.1,0.0,tile_1777,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[33.65,0.2],[33.66,0.19999999999999998],[33.66,0.21000000000000002],[33.650000000000006,0.21000000000000002],[33.65,0.2]]]}"
25960,0.1,10.0,1075.861640680818,20.00000000000002,505.2849956665233,0.32371076097129675,0.23724138087426605,0.5,73,1.185534245682089,0.029658341625911633,0.9028356162597054,2.8664145461286714,tile_1778,328.64383561643837,Well,"{""type"":""Polygon"",""coordinates"":[[[33.019999999999996,2.2],[33.029999999999994,2.2],[33.029999999999994,2.2100000000000004],[33.019999999999996,2.21],[33.019999999999996,2.2]]]}"
15635,0.1,10.0,1080.9858146739284,19.999999999999908,2000.0,0.31748069084579217,0.2394505536806546,0.5,41,2.1545006520316474,0.029687311956184126,1.134305343370177,2.8545264790128253,tile_1779,517.0260648192369,Well,"{""type"":""Polygon"",""coordinates"":[[[32.57000000000001,2.4500000000000006],[32.58,2.45],[32.58,2.46],[32.57000000000001,2.46],[32.57000000000001,2.4500000000000006]]]}"
16030,0.1,6.055080323436731,1058.7450570602066,19.999999999999982,2000.0,0.2933511903032919,0.30191705477349634,0.30275401617183656,11,2.1324242051442464,0.029704015588381982,0.8972752208370495,2.3452253113300245,tile_1780,340.1818181818182,Well,"{""type"":""Polygon"",""coordinates"":[[[32.589999999999996,1.7999999999999998],[32.599999999999994,1.7999999999999998],[32.599999999999994,1.8100000000000003],[32.589999999999996,1.8100000000000003],[32.589999999999996,1.7999999999999998]]]}"
49752,0.1,10.0,1086.5619297071862,30.000000000000025,652.0867148298387,0.4793161959624388,0.18452282377298443,0.5,30,3.8848888823721146,0.02971209001546149,1.430826666666667,1.7756456618054575,tile_1781,1154.1333333333334,Well,"{""type"":""Polygon"",""coordinates"":[[[34.06000000000001,0.92],[34.07,0.9200000000000003],[34.07,0.93],[34.06000000000001,0.93],[34.06000000000001,0.92]]]}"
11227,0.1,10.0,1035.9574724949293,89.99999999999957,1507.691573319418,0.3672886120080421,0.21325234817720506,0.5,32,1.8256249829009177,0.029743159645162942,1.0468187465801837,2.1167758471746327,tile_1782,408.46875,Well,"{""type"":""Polygon"",""coordinates"":[[[32.379999999999995,2.0700000000000003],[32.38999999999999,2.0700000000000003],[32.389999999999986,2.08],[32.379999999999995,2.08],[32.379999999999995,2.0700000000000003]]]}"
53971,-0.1,0.0,1054.1950609200628,30.0,863.0095242400921,0.34125946408699076,0.13219607975553063,0.0,0,0,0.029755509030821248,-0.1,2.08593132679438,tile_1783,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[34.239999999999995,1.7099999999999997],[34.249999999999986,1.7099999999999997],[34.25,1.72],[34.239999999999995,1.7199999999999998],[34.239999999999995,1.7099999999999997]]]}"
31621,0.1,4.746716896085222,1034.0,80.0,2000.0,-0.09792077219134095,0.1677158566270743,0.23733584480426112,9,3.77518522227252,0.029776807303576125,1.1638469559153723,0.0,tile_1784,1132.5555555555557,Well,"{""type"":""Polygon"",""coordinates"":[[[33.27,1.3100000000000003],[33.279999999999994,1.3100000000000003],[33.279999999999994,1.32],[33.269999999999996,1.32],[33.27,1.3100000000000003]]]}"
48896,0.1,10.0,1079.9485763569692,20.000000000000004,2000.0,0.3107983281903286,0.18750623380107279,0.5,29,2.1375861899606114,0.029779584617541488,1.13249654833695,1.533168087239969,tile_1785,524.8965517241379,Well,"{""type"":""Polygon"",""coordinates"":[[[34.019999999999996,1.56],[34.02999999999999,1.56],[34.029999999999994,1.57],[34.019999999999996,1.5699999999999998],[34.019999999999996,1.56]]]}"
5050,-0.1,0.0,963.4665389302032,20.00000000000004,2000.0,0.3114997207167631,0.5070871432168851,0.0,0,0,0.02980511825165766,-0.1,2.524850322558004,tile_1786,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[32.11,2.4],[32.12,2.4],[32.12,2.4100000000000006],[32.11,2.4100000000000006],[32.11,2.4]]]}"
52157,0.1,5.405953936557583,1090.785503788343,29.999999999999922,2000.0,0.33515403657276793,0.19961568612678376,0.27029769682787913,9,0.26841643506693735,0.029805426952636105,0.43920320606348884,1.6427760849840576,tile_1787,76.11111111111111,Well,"{""type"":""Polygon"",""coordinates"":[[[34.16,1.9700000000000004],[34.169999999999995,1.9700000000000004],[34.169999999999995,1.98],[34.16,1.9800000000000004],[34.16,1.9700000000000004]]]}"
15270,0.1,6.559713857287736,1083.0506110339172,20.000000000000007,1312.0320549793116,0.4092006137577679,0.20707680050248636,0.32798569286438684,10,2.3600000240802768,0.02982619615211146,0.9477856976804421,2.3370849349268106,tile_1788,239.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.559999999999995,1.1000000000000005],[32.57,1.1],[32.57,1.11],[32.559999999999995,1.1100000000000003],[32.559999999999995,1.1000000000000005]]]}"
21472,0.1,4.7276161516272515,1059.2623211718337,20.00000000000007,2000.0,0.37484376875346664,0.24485490263677115,0.2363808075813626,8,1.6820833306511238,0.029842218951105837,0.7737224737115873,2.206047620853957,tile_1789,504.625,Well,"{""type"":""Polygon"",""coordinates"":[[[32.83,1.02],[32.839999999999996,1.02],[32.839999999999996,1.0300000000000002],[32.83,1.0300000000000002],[32.83,1.02]]]}"
55952,0.1,2.8719650005097233,1418.2954472345502,19.999999999999993,2000.0,0.41773490921933054,0.2602657771041227,0.14359825002548618,3,2.1399999459584556,0.029847116281316977,0.7999982392171773,3.7343419924781847,tile_1790,642.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.330000000000005,0.8200000000000001],[34.339999999999996,0.8200000000000001],[34.34,0.8300000000000001],[34.33,0.8300000000000001],[34.330000000000005,0.8200000000000001]]]}"
37494,0.1,0.9334615336980421,1204.9897347138035,19.999999999999982,2000.0,0.6366045445267243,0.2343372572169585,0.04667307668490211,1,2.223333333333333,0.029851359621431817,0.7247397433515687,5.024536460037808,tile_1791,667.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.53,0.24000000000000007],[33.54,0.24000000000000007],[33.54,0.25],[33.53,0.25],[33.53,0.24000000000000007]]]}"
30375,0.1,0.9583864002590425,1215.7567481378558,19.999999999999986,818.534645317901,0.5994181059159144,0.3350313451713342,0.04791932001295213,1,1.516666666666667,0.029868025691209277,0.5422526533462856,8.397462412884169,tile_1792,455.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.22,0.35],[33.23,0.3499999999999999],[33.23,0.36],[33.22,0.36000000000000004],[33.22,0.35]]]}"
4904,-0.1,1.4956161271231614,1082.674452176487,29.999999999999993,2000.0,0.499497955592918,0.1608777440804112,0.07478080635615807,2,1.2083333524068198,0.029884340282834376,0.23994747683752202,2.238994045016109,tile_1793,117.5,Rainwater Harvesting,"{""type"":""Polygon"",""coordinates"":[[[32.11000000000001,0.94],[32.120000000000005,0.94],[32.12,0.95],[32.11,0.9499999999999997],[32.11000000000001,0.94]]]}"
58037,0.1,10.0,2683.965352524037,10.000000000000009,2000.0,0.8200164337664733,0.22293189140748343,0.5,75,2.733673736624617,0.029893047895285685,1.3024618377541917,19.222652573361813,tile_1794,778.635452146341,Well,"{""type"":""Polygon"",""coordinates"":[[[34.42000000000001,0.9699999999999998],[34.43,0.9699999999999998],[34.43000000000001,0.9800000000000001],[34.42,0.9800000000000001],[34.42000000000001,0.9699999999999998]]]}"
40917,0.1,0.9365188885638701,1078.1875163703874,30.000000000000004,473.67869534529973,0.26850429375295815,0.19844705979029334,0.04682594442819351,1,0.44999998807907104,0.02989393383755934,0.2638259420440078,2.171242808974357,tile_1795,135.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.67,2.2699999999999996],[33.68,2.27],[33.68,2.2799999999999994],[33.67,2.28],[33.67,2.2699999999999996]]]}"
18991,0.1,7.058795947415573,1034.0668596954263,80.0000000000001,633.5525788390477,-0.17192827135534244,0.2672470559910233,0.35293979737077863,12,4.506944431728787,0.029914027045245484,1.1831064640374453,0.09978259802041145,tile_1796,650.8333333333334,Well,"{""type"":""Polygon"",""coordinates"":[[[32.72,1.51],[32.73,1.51],[32.73,1.52],[32.72,1.5200000000000002],[32.72,1.51]]]}"
52983,-0.1,10.0,1290.9262604318228,19.99999999999999,2000.0,0.5731445344714462,0.570016614102644,0.5,12,5.031518909716431,0.02993809454112517,1.182637360960281,7.462947222681256,tile_1797,913.1868048014056,unknown,"{""type"":""Polygon"",""coordinates"":[[[34.199999999999996,1.0300000000000002],[34.209999999999994,1.0300000000000002],[34.209999999999994,1.0399999999999998],[34.199999999999996,1.04],[34.199999999999996,1.0300000000000002]]]}"
54990,0.1,1.8913977968495417,1236.3924521963897,19.99999999999996,2000.0,0.48420480726144516,0.41436520083384065,0.09456988984247709,2,0.926666666666667,0.0299488813744897,0.43550322317581047,3.0836800867166203,tile_1798,278.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.29,0.4],[34.3,0.4000000000000001],[34.300000000000004,0.41000000000000003],[34.29,0.41000000000000003],[34.29,0.4]]]}"
52530,0.1,1.9194905163351192,1129.419384135336,10.000000000000064,2000.0,0.4142429204415447,1.401220659041815,0.09597452581675597,2,21.84833344777425,0.02994970504252481,1.795974525816756,3.160730213583075,tile_1799,6554.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.18,1.1000000000000003],[34.18999999999999,1.1000000000000003],[34.19,1.11],[34.18,1.11],[34.18,1.1000000000000003]]]}"
52280,0.1,10.0,1204.2954470396674,20.000000000000025,2000.0,0.47391948753912927,0.34508235158873546,0.5,52,4.547564060749152,0.029951849916218354,1.3884115384615385,3.4172647871986097,tile_1800,942.0576923076923,Well,"{""type"":""Polygon"",""coordinates"":[[[34.17,0.9],[34.18,0.9],[34.18,0.9100000000000003],[34.17,0.9100000000000003],[34.17,0.9]]]}"
11893,0.1,10.0,1068.6260291990739,19.999999999999986,2000.0,0.27408310489062254,0.20218823542781905,0.5,20,2.0148333265384037,0.029962082672688628,1.0970066653076809,2.5255100898998437,tile_1801,470.2,Well,"{""type"":""Polygon"",""coordinates"":[[[32.41,1.8300000000000003],[32.419999999999995,1.8300000000000003],[32.41999999999999,1.8399999999999996],[32.41,1.8399999999999996],[32.41,1.8300000000000003]]]}"
55654,0.1,0.9530390677800635,1170.5499054788115,29.999999999999925,2000.0,0.20310721629721173,0.16587451379673154,0.04765195338900318,1,0.13396802731711624,0.029977933337233753,0.17444555885242644,2.0257044908808246,tile_1802,0.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.31,2.440000000000001],[34.32,2.4400000000000013],[34.31999999999999,2.45],[34.31,2.45],[34.31,2.440000000000001]]]}"
49015,0.1,0.9457141561677376,1200.3109604719218,20.000000000000046,2000.0,0.5397246480520668,0.2694102996508544,0.04728570780838688,1,0.896666666666667,0.029991341396793603,0.3804190411417203,2.8007285462562144,tile_1803,269.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.03000000000001,0.45],[34.040000000000006,0.45],[34.04,0.4599999999999999],[34.03000000000001,0.4599999999999999],[34.03000000000001,0.45]]]}"
55851,0.1,2.460831822672867,1308.239084949087,19.999999999999982,2000.0,0.4423968042975448,0.16942097125968458,0.12304159113364335,4,0.3799951408157539,0.029993367053022135,0.31634061929679413,4.363969798864603,tile_1804,86.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.32,2.1100000000000003],[34.330000000000005,2.1100000000000003],[34.33,2.1199999999999997],[34.31999999999999,2.1199999999999997],[34.32,2.1100000000000003]]]}"
19299,0.1,0.952667348082317,1057.7609544629038,20.000000000000263,1192.6371422636405,0.2707357749854243,0.45876369746591383,0.047633367404115855,1,7.643333333333334,0.03005179272805203,1.206233367404116,2.697884649914088,tile_1805,2293.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.73,2.29],[32.739999999999995,2.29],[32.73999999999999,2.3000000000000003],[32.730000000000004,2.3000000000000003],[32.73,2.29]]]}"
