elevation,land_cover_class,mean_distance_to_water,mean_ndvi,nighttime_light,score,slope,tile_id
-0.27781350343087474,0.6251476011197474,0.061929421775331846,0.620168227571308,-0.10150056386729867,0.8117923343501106,-0.23592468719526202,tile_130
-0.28115157598626633,-0.4008057924028074,0.6485010723013975,0.07506578925897485,-0.139768547736317,0.013070012785999494,-0.21424949313704666,tile_131
-0.1582978423608586,-0.9137824891640912,0.6485010723013975,0.9494296518785069,-0.1637563946592394,1.0708997418245598,0.03374254260507099,tile_132
1.2166083007360473,-0.40080579240281106,0.6485010723013975,1.2160691910011998,-0.04570539761967012,0.286022471067,4.5577289787899735,tile_133
-0.41510117321820106,-0.4008057924028134,-1.433429470464793,-0.4829036588590124,-0.16878232335021948,1.3520950747795366,-0.0629285493545607,tile_134
-0.11888589114098097,-0.4008057924028138,0.6485010723013975,-0.36790549823246016,-0.23388444182016285,-0.8088537903746229,-0.38099322943257874,tile_135
5.194820439694139,-0.4008057924028187,0.6485010723013975,0.031792138875507275,-0.09963057927321614,-0.4239221742326253,2.14294884897952,tile_136
-0.07810828113321645,-0.9137824891640933,-0.27379133959459384,2.1152596621561717,-0.05343762678418052,-1.0016829121651574,1.0198087891813992,tile_137
-0.2124537086659452,0.11217090435846637,0.6485010723013975,0.6327474851151255,-0.18637289892227107,-2.180594202196041,-0.14137766958913936,tile_138
-0.4382596798169787,-0.40080579240281544,0.6485010723013975,-0.3570127192585438,-0.15751153691614306,1.249962886407175,-0.39737767464425483,tile_139
-0.38749719262677035,0.11217090435846236,0.6485010723013975,0.2924060203109852,-0.2277129484007245,-0.5910142119268382,-0.4979336851139424,tile_140
-0.43989802219132285,0.11217090435846655,-0.13543678029162604,-0.7641010559449134,-0.14405134284879992,-0.8928930914203659,-0.25766312678975173,tile_141
-0.20588340671224767,0.6251476011197529,0.6485010723013975,-0.7106446499595148,-0.15187850385757695,0.21645594745869193,-0.15610260759020106,tile_142
-0.17803477433851922,0.11217090435848096,0.6485010723013975,-0.5253607219774294,-0.1551506202779712,-0.16982069509151868,-0.49255996410570946,tile_143
0.11983663351069651,-0.40080579240280995,0.6485010723013975,1.1635601953398977,-0.2339799152133309,0.5158149379696308,0.10579751510065423,tile_144
-0.43670067921351835,-0.4008057924028136,0.6485010723013975,0.6067265244418297,-0.04471936415487145,0.6476221556550803,-0.5169954273713608,tile_145
-0.28099608817984023,0.11217090435847166,-0.002161128043918727,-0.5848958611182905,-0.20478045751619078,-0.022644507177367438,-0.167930163025935,tile_146
-0.4693676671141177,0.11217090435846455,-0.45853992918483244,0.08762827443777152,-0.2259656679613558,0.8569425451764127,-0.31760288666813263,tile_147
1.540849535727662,-0.40080579240281194,0.6485010723013975,1.0485957644406592,-0.12490537361051629,1.1015183754443891,2.6370759912413484,tile_148
-0.5114104249300885,2.677054388164865,-0.44711018931350904,-3.1211702292676256,-0.2300632618021886,0.36094176044197673,-1.1651850250783793,tile_149
-0.4562286083074194,-0.4008057924028116,-1.9188187514532786,-0.05888488826699463,-0.1866099406991666,-0.6594794323346652,-0.4864630554957974,tile_150
-0.4291726756571742,-0.40080579240281305,0.6485010723013975,-0.10739212626074712,-0.17057787979694658,0.48064499638377395,-0.25910478399828235,tile_151
-0.4095884305855635,-0.4008057924028136,0.6485010723013975,-0.2149089247410917,-0.14461668574739045,0.13552446165150486,-0.318173504549558,tile_152
-0.3779482848551228,-0.9137824891640933,0.6485010723013975,0.8015950334468709,-0.2094638372903853,-2.180594202196041,0.7492436668155915,tile_153
-0.14709113537912347,0.6251476011197467,0.12688979166020034,-0.34428427211450136,-0.23289285457977268,0.7990377042713658,-0.18874143993390666,tile_154
-0.462210777988886,-0.4008057924028136,-1.9584038142205098,-0.20023808964515455,-0.2334096582951059,1.331838288686731,-0.30594871840192406,tile_155
0.5768972666899033,-0.9137824891640933,0.6485010723013975,2.0252027313336916,0.024779316678365533,-1.3732188633741773,0.919591826543705,tile_156
0.1926397342035471,-0.40080579240281267,0.6485010723013975,1.261653553824515,0.06552284430674948,1.1169793123070133,0.18228394451331734,tile_157
-0.2613669303521229,-0.4008057924028116,0.6485010723013975,0.2899900648114943,-0.17948456691396666,-0.5137959378645847,-0.2114225913986577,tile_158
0.0803456002181429,2.677054388164865,-0.15108556155639707,-2.405430722095942,-0.10276355543233803,-0.1698152593815563,-1.1651850250783793,tile_159
-0.3234207204152326,-0.4008057924028156,0.6485010723013975,0.36604017219490453,-0.1477848207007933,0.6080253593632661,-0.19012309848340622,tile_160
0.6087697050190111,-0.40080579240281466,0.6485010723013975,1.076529674773187,-0.15721255440345788,-0.953999548848947,1.6042743420841101,tile_161
-0.28529440029751657,-0.9137824891640933,-1.2952799737313965,1.4470175973527326,0.010466659236525927,1.2885959042306625,-0.2625454253123439,tile_162
0.09600019170179452,-0.40080579240280045,0.6485010723013975,0.8029819435368466,-0.0006833635948629407,1.3080203836834465,-0.24705808867012546,tile_163
-0.2725151639206691,0.11217090435846254,0.6485010723013975,0.651380585640902,-0.24805038058825732,-1.427321302492215,-0.23325318988054938,tile_164
-0.23113944277050133,-0.4008057924028081,0.6485010723013975,-0.779978260136838,-0.1868629131087813,-0.9232242794495229,-0.29056175162496817,tile_165
-0.34045657631439924,-0.40080579240281416,0.6485010723013975,0.7049920458639508,0.06161598246655524,0.5186820869371339,-0.08308696644424858,tile_166
-0.2578592410740876,-0.40080579240280045,0.6485010723013975,0.325615667128699,-0.14568096807037723,-2.180594202196041,-0.29526282049937036,tile_167
-0.5094498047507725,2.6770543881648847,-2.4688753784894035,-0.7114764042525565,-0.21378224761111064,-0.07223502515878163,-0.7633511062754659,tile_168
-0.3314008534941867,0.11217090435846619,-1.7545170762663103,0.6013734717368503,-0.25371061411440626,-2.180594202196041,-0.5653275302549585,tile_169
-0.00047599494406038015,-0.4008057924028094,-2.1662209407164164,-0.544239274355084,-0.1391796885030982,0.3237995636945204,0.007403719004557332,tile_170
-0.44210671117955763,-0.40080579240281305,-0.6872786782159299,-0.2827961543508635,-0.15688915054556984,-0.5425541442564676,-0.3309041726773227,tile_171
0.3542531599861259,0.1121709043584631,-1.899684328397758,-1.2465340353649066,-0.15261690614245535,-2.180594202196041,-0.2608359172008598,tile_172
-0.367961459577801,0.11217090435848204,-0.8569452605529867,-0.8126930558715519,-0.11947277037496193,0.8323066743728187,-0.21500347538514264,tile_173
-0.3494111886166405,-0.40080579240281505,0.6485010723013975,-0.649498775351782,-0.1806765798433102,0.03659909821666893,-0.24318966838197156,tile_174
-0.2567951318625324,3.190031084926135,-0.08825956348677926,1.0977392261340577,-0.21499250617516516,0.249367339160888,-0.2530632475941031,tile_175
1.6511541888288752,-0.4008057924028172,0.6485010723013975,-0.03707112576621251,-0.1715796143323084,-0.4429757746765441,1.326112560979243,tile_176
-0.12498836672750285,-0.40080579240281194,0.6485010723013975,0.0997348846808143,-0.178892894782742,-0.8916408480212644,-0.21348721721322583,tile_177
-0.46895375657476984,-0.40080579240281106,-1.7965619596067763,-0.31619521684419943,-0.1845334681358355,0.48161541203973435,-0.33642131122229846,tile_178
-0.5521600593560125,-0.9137824891640932,-2.3415894923597227,-0.3864758648091997,0.9666213474892847,0.47326910857131055,1.2007371650052565,tile_179
-0.21974280919463798,-0.4008057924028145,0.6485010723013975,-0.6421525578691346,-0.17719549033175383,-0.27188505526538476,-0.3760700279357326,tile_180
-0.4336146238678751,-0.40080579240280323,-1.3353204389548872,-0.7876779470313025,-0.20401039962539855,-0.2814750914643105,-0.17786134236903428,tile_181
-0.5428893929040407,0.1121709043584631,-1.4273048100577304,-0.6628591860242695,-0.16748009790972443,0.4302418813898648,-0.1874656770441837,tile_182
0.046746502274367,0.11217090435846619,0.6485010723013975,-1.1778557181425162,-0.20652099885311845,0.03112884506958616,-0.4437988030234031,tile_183
-0.18727895961689625,0.11217090435846619,0.6485010723013975,-0.42719656769290987,-0.15653669209048926,-2.180594202196041,-0.5345189313497788,tile_184
0.3176250365487483,0.1121709043584629,0.6485010723013975,-1.2500810812370275,-0.23553180122466646,-2.180594202196041,-0.3447623782676897,tile_185
0.20008962431977856,-0.9137824891640898,-1.1970147686929018,1.194508995092671,-0.10867222147285623,1.1054797254212234,-0.1433195673795586,tile_186
-0.10450827361958016,0.6251476011197482,-2.1139795107996693,-0.40303911165485273,0.03545410310018844,0.6751099779152998,-0.02412362582847847,tile_187
-0.32002433970638694,-0.40080579240281217,0.3040139816331216,-0.4567963938895305,-0.20043437757008656,-0.8090253744438691,-0.3885917870267919,tile_188
-0.4934343983735214,3.190031084926136,-2.1549385402957686,1.3344405787076719,-0.2180613249260226,-1.3163377885944836,-0.4003922956417322,tile_189
0.01997758344332744,-0.4008057924028132,0.6485010723013975,-0.037801380221773755,-0.23371820226413037,-0.18483180410288552,-0.09048058123399788,tile_190
0.24835796255529627,-0.4008057924028116,0.6485010723013975,1.1057558920701192,-0.07299413827520626,-0.4155530575571532,0.9427543847209027,tile_191
-0.5114104249300885,2.677054388164865,0.6485010723013975,-3.199842367289137,-0.2602457505893393,-2.180594202196041,-1.1651850250783793,tile_192
0.1228842435641717,0.11217090435847293,0.6485010723013975,-1.1014751496126987,-0.2012466276763498,0.8354309044443268,-0.3329274395283908,tile_193
