latitude,longitude,status_id,water_source_category,distance_to_primary_road,distance_to_secondary_road,distance_to_tertiary_road,distance_to_city,distance_to_town,local_population_1km,water_point_population,pressure_score,is_urban
-0.7811618,34.9537449,Yes,Well,25.292154423703053,591.8895446484279,1643.7913713371536,24106.17942633474,797.2827022804923,5817.0,2086.0,6.953333333333333,false
-0.582645,35.01393,Yes,Well,13651.669421351957,3605.592304567185,94.04243269815336,29029.429246650303,6100.719711417449,3257.0,782.0,2.606666666666666,false
-0.7032974,34.945029,Yes,Well,6947.256519564577,7978.987172081232,873.4731003616359,20080.955270928323,8285.842431416128,1682.0,241.0,0.803333333333333,false
-0.72328,34.9312016,Yes,Well,4320.733231481976,6524.327593036717,631.718715452962,19139.5532867035,6328.877235673504,2362.0,416.0,1.386666666666667,false
-0.2535,36.0228333,Yes,Well,925.4384946270465,2954.20160218387,4055.8923619051175,6144.741673736889,12461.851767579185,3339.0,3339.0,11.13,false
-0.0756374,35.0447553,Yes,Well,7863.462052869928,2211.351093849344,61.252008026027056,32487.50607254363,9145.026375703865,2029.0,1132.0,3.773333333333333,false
-0.7894246,35.01708,Yes,Well,3102.746759956355,3649.6476020337072,447.0451503518602,30758.18521451286,7875.099831200601,1505.0,600.0,2.0,false
-0.6943583,34.996095,Yes,Well,5602.494391805511,7580.191853028572,134.88259868409128,25561.86542708993,8526.827591974743,2266.0,1248.0,4.16,false
-0.392611,34.974255,Yes,Well,22542.96313309933,1109.23019001793,2889.18725320215,34522.16867433496,9829.33445824659,2515.0,1224.0,4.08,false
-0.6489011,34.9265192,Yes,Well,11356.878375969503,5491.615854462832,486.9961400341741,17812.99947896759,6611.651409213699,3116.0,319.0,1.063333333333333,false
-0.51454,34.96155333,Yes,Well,23000.68928250912,3271.641870126967,222.9860424169072,27539.83570413676,6434.709997724658,1688.0,780.0,2.6,false
-0.5600867,34.9003383,Yes,Well,18518.00296220996,4135.209291780492,1984.036655936978,19073.8304602005,4002.7836039815857,3080.0,316.0,1.053333333333333,false
-0.5478634,34.9150801,Yes,Well,20527.76687508061,5065.958532592819,677.304334233568,21199.762481201145,3092.627760034669,3631.0,658.0,2.193333333333333,false
-0.7492633,34.91577,Yes,Well,1199.0426969503303,4904.319604991803,1215.4114005487163,18688.648838667905,4742.160041089553,3254.0,471.0,1.57,false
-0.7419455,34.9603667,Yes,Well,3334.806489251577,3390.0306707909863,702.7385767665651,22886.81223816055,4267.728235108951,2796.0,825.0,2.75,false
-0.7519167,35.022505,Yes,Well,419.4040187541913,5928.842660966306,1179.792075392206,29783.796272988184,8644.036744221517,1306.0,501.0,1.67,false
-0.6625239,34.9253481,Yes,Well,9982.619952586409,6298.015267127982,38.05572728303687,17554.178105567866,7933.176396793617,2267.0,342.0,1.14,false
-0.482708333,34.94507833,Yes,Well,26968.179030884337,7025.040188189704,444.3064065360613,28559.427806621847,9334.131368110624,2131.0,277.0,0.923333333333333,false
-0.4998884,34.8972513,Yes,Well,23613.58995252449,9837.809140032265,455.7754211660122,23643.859187381506,8528.465127117155,2963.0,518.0,1.726666666666667,false
-0.5176251,34.9304138,Yes,Well,24267.51168752076,5746.293587811054,361.2206578973612,24685.38947410103,5446.835669484687,2973.0,418.0,1.393333333333333,false
-0.18474001,34.929764,Yes,Well,1310.6895094084057,10535.977685018146,1815.7019480923268,21539.010996686284,1815.7186967837608,3460.0,219.0,0.73,false
-0.184576,34.918034,Yes,Rainwater Harvesting,2260.141130293328,10623.980496033617,1349.8747619960004,20350.98806008726,1349.8556114263076,4501.0,575.0,11.5,false
-0.699985,34.9175567,Yes,Well,5859.487890859839,8612.791775024085,319.0341636619588,17009.62939847795,9257.172370192398,3098.0,335.0,1.116666666666667,false
-0.1335203,34.9780042,Yes,Well,2445.660744038356,8755.070815267505,1127.746995910187,25145.27792947339,7849.709298014306,1554.0,88.0,0.293333333333333,false
-0.5351233,34.9187567,Yes,Well,21939.72298224116,5822.099257332522,443.8493632523314,22424.742080943644,3958.8106525012017,3678.0,304.0,1.013333333333333,false
-0.6109538,34.8944416,Yes,Well,13503.613291763177,550.5630214271256,461.0874731796489,15508.731737587988,6720.317522510875,2936.0,947.0,3.156666666666667,false
-0.7281569,34.9402668,Yes,Well,4214.715782409087,5724.597243166056,1495.2010240283432,20267.295045487528,5587.224702477452,2524.0,325.0,1.083333333333333,false
-0.122673,34.970501,Yes,Well,3841.585346913383,7570.760211208365,113.64946345451165,24180.13376097544,7943.256313758749,2485.0,154.0,0.513333333333333,false
-0.6018868,34.9836044,Yes,Well,13452.400651569567,1903.4303091855743,1348.6244954230822,25156.0650098965,2371.747752961876,2633.0,577.0,1.923333333333333,false
-0.434501677751541,34.973480224609375,Yes,Well,24906.166890348748,3463.7737879357323,1487.821270497495,34625.495294630266,10953.775371988915,2511.0,2251.0,7.503333333333333,false
-0.307833,34.921167,Yes,Well,14832.3729905211,432.7634155385704,575.2549158839347,29308.6560434836,14977.491029917392,903.0,345.0,1.15,false
-0.7053477,34.946159,Yes,Well,6794.714148169817,7723.826864976912,1024.9921505950442,20247.80638723734,8056.41645598422,1596.0,196.0,0.653333333333333,false
-0.6849067,34.9037883,Yes,Well,6664.069837203048,6426.5296730412565,749.462790101021,15234.387296325864,11320.002364270824,2608.0,411.0,1.37,false
-0.1652935,35.0631467,Yes,Well,950.1238426466508,1272.748330949467,210.46174759836907,33107.09534871483,1265.1573006019055,3433.0,2570.0,8.566666666666666,false
-0.23631,34.9801781,Yes,Well,8397.502931210638,3838.429683914443,180.99578143675103,29163.72690930092,9814.02292836464,931.0,635.0,2.116666666666667,false
-0.450195014476776,34.908409118652344,Yes,Well,28779.600998592046,7401.949209385949,2065.509177823748,28854.22542840697,13224.809013656566,1515.0,635.0,2.116666666666667,false
-0.8465117,35.0312933,Yes,Well,9609.283924850635,3577.068922652061,568.9203595092634,35266.71282103362,12026.695972216308,718.0,575.0,1.916666666666667,false
-0.173802,34.924679,Yes,Rainwater Harvesting,1227.1278628416146,10825.445245014984,650.4665550666208,20535.24998464127,650.504816167856,7029.0,377.0,7.54,false
-0.7520191,34.9713407,Yes,Well,2048.373627463511,2183.559845958223,490.1098510758745,24428.956172102226,3948.697620979007,2675.0,893.0,2.976666666666667,false
-0.4923016,34.8955334,Yes,Well,24156.58836790427,10510.014647243988,290.8362794127567,24201.487163885256,9353.504401233158,2452.0,313.0,1.043333333333333,false
-0.379586,34.96538,Yes,Well,22904.017162834272,578.9584502566313,2020.799503446584,35419.23262428675,10909.724485595336,2070.0,1429.0,4.763333333333334,false
-0.472361713647842,34.89860534667969,Yes,Well,26140.521303909904,10079.035100227122,1505.0580679537115,26206.37563607905,11208.60869357002,2027.0,410.0,1.366666666666667,false
-0.6364283,34.97752,Yes,Well,11002.011992906611,4115.481126313377,1539.1922780604552,23628.27486281721,4249.350471916402,2198.0,663.0,2.21,false
-0.17668501,34.924213,Yes,Rainwater Harvesting,1299.4500228692991,10920.062285340942,748.869482545937,20611.388900616672,748.8930482304164,6919.0,300.0,6.0,false
-0.13334,34.891575,Yes,Well,6694.222091654865,5637.965363857059,2943.791417188401,15660.873412904484,5289.249179523829,1594.0,123.0,0.41,false
-0.315613,34.8969795,Yes,Well,16188.1464184572,55.87520011126659,6.319810957058041,28387.815642703776,16024.45506505343,2231.0,884.0,2.946666666666667,false
-0.535198333,35.00086,Yes,Well,19056.398907290837,226.9062579514188,821.3306286605679,29888.187022454164,8040.097963296276,2908.0,1549.0,5.163333333333333,false
-0.48273,34.999505,Yes,Well,24511.81986132848,2537.331978247638,1184.616787450282,33035.8376932661,11679.928697665417,2023.0,889.0,2.963333333333333,false
-0.5043796,34.9125231,Yes,Well,24346.52778375864,8204.986485240228,1680.3681359757286,24342.23913880604,7347.74094210444,2276.0,703.0,2.343333333333333,false
-0.1130629,34.9496171,Yes,Well,5557.778774345537,6540.124096377631,27.8470964380447,21785.34086903966,7393.281210947571,1844.0,340.0,1.133333333333333,false
-0.69216,34.9454133,Yes,Well,8096.802613494653,9140.287075041702,148.4964343998467,19930.461610998183,9515.894658152609,2396.0,381.0,1.27,false
-0.124388,34.946491,Yes,Well,4469.393009128413,7797.881979876907,93.63310480601932,21539.71674322068,6127.456461822626,2635.0,453.0,1.51,false
-0.8616583,35.0176383,Yes,Well,10687.77126094738,1635.9608836190473,160.44901984027837,35004.12514248884,8654.338897969572,913.0,471.0,1.57,false
-0.7092706,34.9288587,Yes,Well,5567.107928360767,8086.150873620503,1193.9486540975136,18462.12201586472,7890.896917498228,2234.0,375.0,1.25,false
-0.436755,35.00684833,Yes,Well,22095.43687736943,47.9032645745323,397.15162625110094,31736.485833595543,7905.87102335441,3028.0,2152.0,7.173333333333333,false
-0.572251667,35.01919833,Yes,Well,14502.253042544606,2654.955565701221,679.5167369588207,29976.00870790505,7094.642695830128,2793.0,410.0,1.366666666666667,false
-0.6248064,35.017083,Yes,Well,9344.38854571926,4530.294831316821,1435.2159365614625,28183.949997866443,6633.151281535765,3571.0,892.0,2.973333333333333,false
-0.718045,34.9153717,Yes,Well,3947.1179096429023,7729.712258432363,430.91153650263294,17284.865302315397,7536.990790045416,2415.0,318.0,1.06,false
-0.517801667,34.95802,Yes,Well,22879.53056473785,3414.2040447223258,439.2498646658781,27007.57103756716,5939.331150323682,1591.0,269.0,0.896666666666667,false
-0.7007592,34.9406844,Yes,Well,7020.699923874608,8409.633594186846,881.9815260748353,19554.355166682133,8593.725300212487,1995.0,318.0,1.06,false
-0.6311883,34.956635,Yes,Well,13159.989855561267,2970.1434426548594,1462.7957518496646,21441.04516880561,3377.616262145724,2775.0,1007.0,3.356666666666666,false
-0.6645633,34.9346033,Yes,Well,10207.033672308116,6849.996197213583,939.8013791296748,18575.597202722587,7656.99438478462,2734.0,625.0,2.083333333333334,false
-0.7651365,35.0001018,Yes,Well,170.53493900686283,3118.517818125269,1570.91710729822,27940.890436084857,6061.478425257535,2019.0,1356.0,4.52,false
-0.272877,34.9688593,Yes,Well,11485.611092314724,55.70926237965158,472.758643023085,30403.007478520165,12419.299945495874,4340.0,1139.0,3.796666666666667,false
-0.7588675,35.0212691,Yes,Well,576.0111956690683,5347.271188328629,706.0780426821419,29898.25551791281,8515.651379685005,2397.0,790.0,2.633333333333333,false
-0.5162251,34.9165903,Yes,Well,23632.93050905465,7032.797273546701,615.0512462603709,23690.6832124227,5962.477635137342,3252.0,376.0,1.253333333333333,false
-0.6134622,35.016463,Yes,Well,10470.526736672658,4615.619768549615,1006.5298157068391,28362.980558356,6179.1296748893365,2725.0,791.0,2.636666666666667,false
-0.6117714,34.8966923,Yes,Well,13594.184087166954,810.5169226220892,500.0791364031826,15699.89506955248,6619.562297499905,2933.0,547.0,1.823333333333333,false
-0.567091667,35.00522167,Yes,Well,15616.737656360869,3782.0754907277073,677.3527672296397,28748.753378221223,6084.897248367064,2525.0,322.0,1.073333333333333,false
-0.68479,34.95349,Yes,Well,9200.012737284638,8881.087104211865,487.7791442665617,20739.967954769032,9296.988425654275,2485.0,457.0,1.523333333333333,false
-0.97361647,34.99969482,Yes,Sand or Sub-surface Dam,21826.27993966349,5861.087950475951,2299.791486993368,42399.94116935304,13865.138210482171,558.0,558.0,3.702774480917199,false
-0.5591283,34.909235,Yes,Well,19127.893402561986,3995.882327647444,1812.6340620266824,19914.50366893696,3060.691370917261,3660.0,349.0,1.163333333333333,false
-0.7157796,34.983405,Yes,Well,5407.100348856371,6389.001149473435,215.1898279091721,24541.5167896455,7991.630758251418,3408.0,1405.0,4.683333333333334,false
-0.233937,34.9043539,Yes,Well,7440.876767721095,7726.640009783588,6503.029173117056,22122.07508014817,6997.221828611803,2223.0,982.0,3.273333333333333,false
-0.7636469,34.9801584,Yes,Well,732.9368282121493,1560.0264791441246,1214.4490862565503,25833.19443362509,4004.503335146965,1404.0,270.0,0.9,false
-0.477236667,34.93830167,Yes,Well,27864.73269987341,7977.867685340187,1040.468182652511,28491.8346792042,9884.94648550055,1744.0,533.0,1.776666666666667,false
-0.7681433,34.987705,Yes,Well,108.962857938889,2016.4051445511232,2938.319635723383,26802.640720405558,4642.122345318042,1445.0,384.0,1.28,false
-0.5946434,35.0239226,Yes,Well,12678.224697928434,3256.195916560093,178.92105109679156,29684.95407855879,6896.41686458574,3723.0,1123.0,3.743333333333333,false
-0.182739,34.939476,Yes,Well,996.9121616688578,10307.221092176922,1419.9587371799355,22436.74173782164,2549.6483933890954,2478.0,309.0,1.03,false
-0.5765,34.9055667,Yes,Well,17299.515428474206,2232.6857010819326,3091.102220303635,18459.070004006266,3529.7781525597675,2074.0,351.0,1.17,false
-0.21265601,34.90176,Yes,Well,5662.737597047551,9742.698387757076,4540.9769863607535,20424.682714926967,4847.64606374033,5153.0,481.0,1.603333333333333,false
-0.5297567,34.9155317,Yes,Well,22267.5687914358,6381.15729449322,5.913402210824227,22558.997964214537,4651.702606328481,3269.0,298.0,0.993333333333333,false
-0.519075,34.8965867,Yes,Well,21950.46086244672,8629.476351247444,63.25744609056986,21951.51417021524,6824.7574270517125,3040.0,538.0,1.793333333333333,false
-0.093336,35.0085714,Yes,Well,6157.148736390903,4256.328591822372,306.8616671595199,28338.99905682718,10370.078435931568,2807.0,1001.0,3.336666666666666,false
-0.66528,34.9241799,Yes,Well,9654.813497066303,6411.931977913711,12.976522870852143,17413.59807663143,8261.315014567674,2475.0,344.0,1.146666666666667,false
-0.1155083,34.9524067,Yes,Well,5206.02961119222,6806.8444705886295,6.579161898053635,22108.256538092137,7306.100101427386,1937.0,193.0,0.643333333333333,false
-0.7504067,34.9177833,Yes,Well,1092.0990749863147,4655.963128521624,989.7947841405886,18945.894470825493,4491.824952958702,3838.0,591.0,1.97,false
-0.7438133,34.928935,Yes,Well,2144.8329505287074,4505.144387769346,118.32310218599744,19733.457171764578,4312.427453674299,3085.0,632.0,2.106666666666666,false
-0.2647517,35.0434883,Yes,Well,10808.534335617149,7977.274461513484,2429.5024832076188,28973.655285578057,11993.224762686632,484.0,272.0,0.906666666666667,false
-0.4934796,34.9171397,Yes,Well,25585.00610682646,8698.394589913185,1052.7816809230308,25589.21885543687,8344.823989750548,2229.0,570.0,1.9,false
-0.6067783,34.9109017,Yes,Well,14938.15559951626,1151.1592476834614,1890.8082352752488,17370.071402450532,5231.5738145257865,1719.0,306.0,1.02,false
-0.753355,34.95762,Yes,Well,2167.179620410235,2337.7027789334006,788.0579733099261,23078.56028901423,2981.357478439353,3393.0,985.0,3.283333333333333,false
-0.5930167,34.9871668,Yes,Sand or Sub-surface Dam,14059.340675411757,2264.924154990584,2359.341336575656,25838.85762697073,2910.552660485333,2199.0,732.0,2.057390922033393,false
-0.0921122,34.9597701,Yes,Well,7423.703187855495,4207.679323724055,541.4637737813905,22917.767369566736,9970.289708497812,1903.0,493.0,1.643333333333333,false
-0.6743282,34.9013211,Yes,Well,7645.766334629189,5668.616800591339,1157.794418126916,14873.061893184711,10559.636644523109,2234.0,678.0,2.26,false
-0.6461135,34.9030596,Yes,Well,10687.835678516114,3251.584494924551,497.3441110019575,15275.488022600235,8257.230597261654,2151.0,804.0,2.68,false
-0.814415,35.0125558,Yes,Sand or Sub-surface Dam,5645.013634844513,3034.334374142852,147.58912826525355,31612.39197978535,8302.619151906329,1462.0,850.0,5.635522456171127,false
-0.5655017,34.914095,Yes,Well,18839.52677768612,3221.0750225621878,1887.9153555582336,19930.46011721528,2409.278340821905,3355.0,470.0,1.566666666666667,false
-0.563211907,34.9322319,Yes,Well,20253.41270376481,3171.011126982613,287.72711188827697,21747.125849736,538.4970739555954,7806.0,2493.0,8.31,false
-0.158389,34.905525,Yes,Rainwater Harvesting,3799.958353102639,8120.943008000778,1677.8198893609351,17930.108419611508,2156.67808590545,1798.0,1332.0,4.44,false
-0.4872324,34.9033464,Yes,Well,25131.5722564214,10251.50846959757,25.931316460766517,25168.824850113797,9486.231473239077,2551.0,416.0,1.386666666666667,false
-0.6953523,34.9214835,Yes,Well,6502.90557200515,8709.839428861422,587.9983094058144,17346.20620108275,9598.093381344182,2262.0,296.0,0.986666666666667,false
-0.51139,34.94981833,Yes,Well,23946.07981036833,4557.880990098723,1414.872491003463,26755.41943953055,6302.993852746068,2135.0,309.0,1.03,false
-0.3427856,34.9076798,Yes,Well,18868.18464285729,2632.6186264697485,185.1848850031548,31551.820756312944,18092.30335302142,2069.0,989.0,3.296666666666667,false
-0.1796865,34.9271482,Yes,Well,1110.0313416271028,11165.986455206708,1212.9334538642238,21043.54302678453,1212.9553645969984,5258.0,262.0,0.873333333333333,false
-0.44774666428566,34.95559310913086,Yes,Well,27376.467344743705,5667.469600403367,1992.2499579417963,32214.49138912153,13326.625287071249,2977.0,885.0,2.95,false
-0.486365,35.02912,Yes,Well,23190.590799032558,161.95122439332837,1013.89745832454,31240.273257670146,11036.119052513028,2525.0,519.0,1.73,false
-0.3582702,34.9077206,Yes,Well,20558.11512782647,1145.62623520111,17.804609517581643,33006.55698179484,17644.194762778345,1136.0,1082.0,3.606666666666666,false
-0.3059933,34.933865,Yes,Well,14542.052012807371,443.4745000719556,447.7015812571784,30072.757928611343,14864.43870697214,1809.0,293.0,0.976666666666667,false
-0.498318333,34.95756,Yes,Well,24788.163186401467,4811.147847089441,103.8164833431338,28356.97960236447,7931.709816839237,1733.0,1015.0,3.383333333333333,false
-0.463191667,34.97650667,Yes,Well,26562.05133471011,4103.063973721297,782.0215289172467,32553.359486211422,12369.928771643896,2681.0,708.0,2.36,false
-0.59559,34.8972217,Yes,Well,15038.966081536966,493.62459334981247,1987.4521940253703,16558.71610962853,5351.240630318306,3717.0,722.0,2.406666666666667,false
-0.2313676,35.0098746,Yes,Well,8940.273555567814,6006.342046721789,181.57575741567447,31811.41367621385,10556.150536137047,777.0,492.0,1.64,false
-0.12527101,34.960541,Yes,Well,3902.332155440082,7873.218250483222,709.6372729472857,23104.26222503896,6965.949354028442,2759.0,192.0,0.64,false
-0.3127194,34.9379693,Yes,Well,15286.502718995282,428.34859017456296,117.85164608840556,30932.396351241016,15658.802732681836,2127.0,612.0,2.04,false
-0.128232,34.969795,Yes,Well,3279.8393449282926,8186.394845048573,726.1140740542579,24165.3474007672,7471.191110352451,2871.0,117.0,0.39,false
-0.7173151,35.0271415,Yes,Well,1356.8493214490427,5739.419561635375,3852.3371559872776,29350.319703328238,5776.565670456236,716.0,345.0,1.15,false
-0.580456667,35.02779667,Yes,Well,13301.61426269023,2158.583290326676,1327.981038581022,30567.530579233586,7641.377581568657,2300.0,910.0,3.033333333333333,false
-0.5418083,34.90566,Yes,Well,20566.983121166537,5951.873653546405,859.4006353804269,20846.883191577715,4324.5926684183605,2789.0,478.0,1.593333333333333,false
-0.173453,34.920013,Yes,Well,1747.947800504034,10359.690905466145,161.84165805473654,20041.095331226446,161.86037729746616,6694.0,365.0,1.216666666666667,false
-0.552483333,35.00804,Yes,Well,16985.301473096897,1819.117031366258,1.153563512899299,29704.10920439746,7410.014330772699,2780.0,1847.0,6.156666666666666,false
-0.7670333,35.0509783,Yes,Well,3952.307345328827,3516.52327823986,3309.373188842409,33318.60464546349,8615.24525434144,1051.0,1051.0,3.503333333333333,false
-0.631597,34.9996574,Yes,Well,9738.780307889556,5091.2361927986,556.6629361024114,26145.813154566724,5347.431173371214,2586.0,1299.0,4.33,false
-0.1318819,34.9751949,Yes,Well,2713.0363358266404,8577.334152017991,978.4074202528988,24811.390670110748,7694.043096907109,1999.0,80.0,0.266666666666667,false
-0.480213333,34.96882333,Yes,Well,26040.91856711319,5470.345910661955,388.9217685341418,30633.57968075626,10238.080586892003,3122.0,748.0,2.493333333333333,false
-0.3055367,34.9859883,Yes,Well,15528.859483607626,4121.12025968609,1063.5240615624837,33777.8904250042,12841.684739079225,1002.0,1002.0,3.34,false
-0.61605,34.9208417,Yes,Well,14446.073258493016,2228.7798817845205,2059.9294985263664,18028.98710600031,4899.93192201192,2633.0,1111.0,3.703333333333333,false
-0.770593,34.9638583,Yes,Well,143.51299993347698,509.7095200486137,164.14120839345262,24524.73343920677,2034.603343344404,4900.0,979.0,3.263333333333333,false
-0.462288320064545,34.89012908935547,Yes,Well,26551.61204235183,9614.696111307116,671.8258630186734,26645.201400661503,12600.4270573574,1669.0,381.0,1.27,false
-0.6899817,34.8972633,Yes,Well,5864.7254385091655,6133.106919509254,294.05550868097674,14589.802595992463,11227.988667147374,2091.0,392.0,1.306666666666667,false
-0.48389,35.03196,Yes,Well,23353.90002267141,555.2549493284215,1130.1847275902385,30838.14765927487,10673.839164154097,1828.0,552.0,1.84,false
-0.12981801,34.980507,Yes,Well,2751.087092345248,8338.23870456523,704.6272401652477,25370.12120116893,8309.194223346896,1570.0,129.0,0.43,false
-0.1062121,35.1100736,Yes,Well,7253.270080821757,480.78127892980206,7261.2521375800225,34653.140426130856,2705.527639595596,1258.0,281.0,0.936666666666667,false
-0.6136419,35.0489428,Yes,Well,9029.415366015292,1128.856093198745,285.6746416835782,31897.27444800958,9083.597005673566,928.0,718.0,2.393333333333334,false
-0.6292066,35.0022999,Yes,Well,9784.128385118302,5152.64583825952,952.0476194289166,26479.3109893458,5423.949685991287,2537.0,1176.0,3.92,false
-0.468056678771973,34.92497634887695,Yes,Well,28291.24217141288,8647.008418023734,1451.6075267258054,28316.94664223237,10961.148121317128,1671.0,990.0,3.3,false
-0.13015801,34.96619,Yes,Well,3197.94197018349,8404.764836079792,1045.7632635834725,23792.8176249098,7029.009589945087,2344.0,97.0,0.323333333333333,false
-0.6549138,34.9235814,Yes,Well,10616.328619861011,5609.34242095537,318.54336707866554,17414.945305059282,7340.625623179036,2712.0,227.0,0.756666666666667,false
-0.1744329,34.9198779,Yes,Well,1759.218381116085,10381.5302506839,245.032730276469,20069.69115205193,245.0355091540518,6859.0,371.0,1.236666666666667,false
-0.5586333,34.9400567,Yes,Well,20177.40022897528,3115.628288216067,649.3599173023323,22753.66425432591,1004.4704466070754,5953.0,1369.0,4.563333333333334,false
-0.15039399,34.927677,Yes,Rainwater Harvesting,2751.9420956575323,10225.392275448405,47.96028182907366,20014.94890098481,2617.73525869666,717.0,106.0,2.12,false
-0.67644,34.9817283,Yes,Well,7963.202688035167,8485.702113585967,491.962223724076,23826.116676423386,8597.883227405613,3020.0,600.0,2.0,false
-0.1670404,34.9669979,Yes,Well,716.4135316367657,11400.973922869209,301.411549366522,24729.6779803772,5375.390635907982,2351.0,481.0,1.603333333333333,false
-0.51685,34.93903833,Yes,Well,24040.746557617163,5158.737663717742,631.5744254807599,25454.490970589155,5512.972866642139,3060.0,648.0,2.16,false
-0.2100353,34.9084595,Yes,Well,4962.739823191113,9514.41831415358,4324.004669099674,20863.36034968513,4323.977842536962,4281.0,604.0,2.013333333333333,false
-0.5993661,35.0159895,Yes,Well,11876.46882143644,4263.516781287158,706.473285410172,28692.524715913187,5978.730546462695,2698.0,577.0,1.923333333333333,false
-0.65517,34.9219667,Yes,Well,10507.761323391936,5485.291575559642,205.85469528572392,17233.368493022757,7470.219075491358,2646.0,218.0,0.726666666666667,false
-0.6776933,34.9553483,Yes,Well,10000.065338249417,8098.067035520256,88.99383759810046,20897.08822602655,8495.708315338321,2451.0,1723.0,5.743333333333333,false
-0.7366117,34.8918233,Yes,Well,1065.0419718595651,6163.451751174151,154.60660357834976,15678.459124822017,7691.632254510011,3204.0,920.0,3.066666666666667,false
-0.189817,34.933002,Yes,Well,1720.5797861514693,9873.029360495864,2417.7786981104887,22104.84199356556,2477.403902764764,1557.0,145.0,0.483333333333333,false
-0.7403031,34.9596709,Yes,Well,3524.8177930996035,3585.6844504541814,821.9237784926461,22751.08400599428,4413.815391410885,2689.0,811.0,2.703333333333333,false
-0.7053,34.953405,Yes,Well,7127.596675987526,7510.150046563036,694.3155132111636,21038.285544068134,8090.232256532576,1741.0,263.0,0.876666666666667,false
-0.0848771,34.9997185,Yes,Well,7199.710998854152,3339.5296009963326,1623.9492446996576,27406.34890291532,11727.804969101217,2186.0,762.0,2.54,false
-0.6907631,34.9114375,Yes,Well,6517.305700855853,7488.852091166219,320.18242403260564,16162.536702667008,10456.293461703232,2740.0,434.0,1.446666666666667,false
-0.105833333,34.93333333,Yes,Well,6868.306707646798,5773.885452194689,690.3858840301818,19946.31017460148,7531.312967815822,1624.0,1113.0,3.71,false
-0.5221765,34.9039818,Yes,Well,22263.895230612798,7901.678112770163,271.08284778882347,22245.556097823694,6049.654147942943,2444.0,362.0,1.206666666666667,false
-0.7582167,34.9286033,Yes,Well,676.1872960905488,3202.7342544478324,261.44962526630746,20416.338463219952,3028.839865895544,4567.0,1244.0,4.146666666666666,false
-0.159096,34.963287,Yes,Well,246.0791869551241,11609.012561264664,1234.2485861719936,24092.890175811182,5144.32964529045,2588.0,495.0,1.65,false
-0.8272663,35.0624697,Yes,Well,9143.517765300174,3561.803176137188,2634.952445440272,37155.59972145791,13929.00780378931,852.0,396.0,1.32,false
-0.6819243,34.9062595,Yes,Well,7079.825712876155,6513.102303918683,642.9820148413565,15474.791642290502,10892.0633496929,2931.0,648.0,2.16,false
-0.1584938,34.9242712,Yes,Well,2177.765617525444,9991.644929936452,32.06638959381833,19907.3739939968,1645.5629265507716,1050.0,147.0,0.49,false
-0.526058333,34.95250167,Yes,Well,22391.92848739316,3467.571553681257,46.48863568326646,25961.398756747505,4856.356621569566,2736.0,725.0,2.416666666666666,false
-0.2546467,34.9701712,Yes,Well,9650.055941845145,1712.2753051080574,1523.0559002216098,29319.594620517084,10730.914556057714,1700.0,857.0,2.856666666666666,false
-0.164979,35.079624,Yes,Rainwater Harvesting,82.96500816681326,821.5396940613846,795.8204535181922,31797.629471452172,836.9053125012853,3975.0,456.0,9.12,false
-0.5799233,34.986415,Yes,Well,15345.789363058988,2040.580267056467,2833.2131145266667,26270.21747477454,3567.2622684034973,2989.0,1669.0,5.563333333333334,false
-0.429968297481537,34.910850524902344,Yes,Well,28384.005850837715,5367.415949811945,2914.3858309210686,30896.247530997327,15358.792743055454,2430.0,911.0,3.036666666666667,false
-0.7190733,34.9019167,Yes,Well,3296.015304488391,6408.479571546618,140.21743786572387,15907.223932902523,8256.293785306343,2733.0,1097.0,3.656666666666667,false
-0.1623378,35.0767354,Yes,Well,31.697697966286228,393.50199902904814,390.1379285101685,32231.67850157629,408.7123143670773,4898.0,879.0,2.93,false
-0.1406933,35.20308,Yes,Well,8955.62645271473,1252.9333457215644,113.27552311923344,26527.69744149793,2464.715048881937,1450.0,582.0,1.94,false
-0.2631227,34.9529265,Yes,Well,9986.51293275626,1840.4407293665304,2239.3399379104912,28343.193256214658,10718.906012370646,2416.0,980.0,3.266666666666667,false
-0.6435567,34.9318117,Yes,Well,12157.449633923254,4714.257745323759,31.662235111272267,18479.64551142564,5786.171336289291,3730.0,562.0,1.873333333333333,false
-0.136599,34.974915,Yes,Well,2225.3492227061342,9107.99001091344,1499.0363177067652,24853.292825842167,7376.171508577169,1485.0,88.0,0.293333333333333,false
-0.1232926,35.0652425,Yes,Well,3429.878390763073,2937.396545398131,4236.277529340932,34701.13593406404,4224.674172796379,1130.0,949.0,3.163333333333334,false
-0.174054,34.924557,Yes,Well,1239.280952303885,10828.68240193032,644.6364916316279,20533.35721771676,644.6735101603472,7160.0,355.0,1.183333333333333,false
-0.5380758,34.9275573,Yes,Well,22191.484466278827,4790.369657512155,959.316988675344,22960.03899944021,3281.5300629696007,4093.0,1024.0,3.413333333333334,false
-0.7206997,35.0432898,Yes,Well,402.5291114816518,4497.120448747605,5315.444226049682,31185.86921979312,4538.324540085949,826.0,624.0,2.08,false
-0.6696158,34.9296463,Yes,Well,9477.056836391845,7182.438389352497,658.1496311048807,18016.08995920695,8395.26194759082,2462.0,585.0,1.95,false
-0.7064183,34.8935983,Yes,Well,4029.093263027141,6074.669258411077,817.3114808714312,14589.049636379395,9930.569747260675,2419.0,348.0,1.16,false
